cantica;canto;cum_verse_number;verse_number;verse_start;verse_end;text;author;style;temperature;prompt
1;5;678;113;113;113;quante dolci pensieri, quanto desiderio;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;679;114;114;114;Portò loro al difficile percorso pieno di dolore!;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;680;115;115;115;Poi mi sono rivolto a loro e ho parlato io.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;681;116;116;116;e iniziai: Francesca, i tuoi tormenti;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;682;117;117;117;Piangere mi rende triste e compassionevole.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;683;118;118;118;Ma dimmi: durante i momenti dei dolci sospiri,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;684;119;119;119;a chi e in che modo donò amore;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;685;120;120;120;Conoscete i desideri incerti?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;686;121;121;121;E quella rispose a me: Nessun dolore più grande;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;687;122;122;122;ricordarsi dei bei momenti passati;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;689;124;124;124;Ma se conosci la radice primaria;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;690;125;125;125;Hai così tanto affetto per il nostro amore.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;691;126;126;126;Racconterò come uno che piange e parla.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;692;127;127;127;Un giorno leggevamo per piacere;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;693;128;128;128;L'abbraccio d'amore di Lanzilotto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;694;129;129;129;Eravamo soli e senza nessun sospetto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;695;130;130;130;Gli occhi ci hanno attratto più volte.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;696;131;131;131;quella lettura ha fatto arrossire il viso;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;697;132;132;132;Ma solo un punto è stato sufficiente per batterci.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;698;133;133;133;Quando leggemmo il desiderato sorriso.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;699;134;134;134;essere baciato da un amante così appassionato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;700;135;135;135;questo, che non sarà mai separato da me;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;701;136;136;136;La bocca mi baciò tremando tutto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;702;137;137;137;Il libro fu il mezzo che fece innamorare due persone.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;703;138;138;138;Non ti abbiamo più letto quel giorno.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;704;139;139;139;Mentre un'anima diceva ciò,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;706;141;141;141;Sono arrivato più o meno nello stesso modo in cui morirò.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;5;707;142;142;142;E caddi come cade un corpo morto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;708;1;1;1;Al ritorno della mente, che si è chiusa;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;709;2;2;2;di fronte alla compassione dei due parenti,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;710;3;3;3;che mi ha riempito di tristezza e confusione.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;711;4;4;4;nuove sofferenze e nuove persone tormentate;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;712;5;5;5;Mi guardo intorno ovunque mi muova.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;713;6;6;6;e che mi giri e guardi ovunque.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;714;7;7;7;Mi trovo al terzo cerchio, sotto la pioggia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;715;8;8;8;Eterna, maledetta, fredda e pesante.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;716;9;9;9;La regola e la qualità non sono mai nuove.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;717;10;10;10;Grandine grande, acqua colorata e neve.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;718;11;11;11;viene riversato nell'aria buia;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;719;12;12;12;Maledetta la terra che riceve questo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;720;13;13;13;Cerbero, una bestia crudele e spaventosa,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;721;14;14;14;con tre cani che abbaiano come cani;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;722;15;15;15;sopra le persone che sono state sommerse lì.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;723;16;16;16;I suoi occhi sono rossi, la barba è grassa e scura.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;724;17;17;17;e con il ventre largo e le mani artigliate.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;725;18;18;18;Graffia gli spiriti e li scuoia e li squarta.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;726;19;19;19;La pioggia urla forte come cani.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;727;20;20;20;Da un lato fanno uno schermo all'altro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;728;21;21;21;I poveri ignoranti sono spesso desiderati.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;729;22;22;22;Quando vide Cerbero, il grande vermo,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;730;23;23;23;Le bocche si aprirono e ci mostrarono i denti.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;731;24;24;24;Non aveva alcun membro che fosse stabile.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;732;25;25;25;Il mio duca allargò le sue braccia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;733;26;26;26;Prese il terreno e lo afferrò con forza.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;734;27;27;27;Lanciò dentro le desiderose canne.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;735;28;28;28;Quale è quel cane che abbaia desideroso?;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;736;29;29;29;e si calma dopo aver mangiato.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;737;30;30;30;perché vuole solo divorarlo e combattere,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;738;31;31;31;quelle facce sporche furono fatte da loro;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;739;32;32;32;del demonio Cerbero, che ruggisce;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;740;33;33;33;Le anime vorrebbero essere sordi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;741;34;34;34;Noi salivamo lungo le ombre illuminate;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;742;35;35;35;La pioggia intensa cadeva, bagnando le piante.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;743;36;36;36;sopra la loro vanità che sembra una persona.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;744;37;37;37;Tutte erano sdraiate per terra.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;745;38;38;38;Fuori da una persona che si alzò rapidamente.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;746;39;39;39;Lei ci vide passare davanti a noi.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;747;40;40;40;Tu che sei trascinato all'inferno per questo motivo,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;748;41;41;41;Mi disse, fammi sapere se mi riconosci.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;749;42;42;42;Tu eri stato creato prima che io fossi distrutto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;750;43;43;43;E io gli dissi: La sofferenza che provi;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;751;44;44;44;Forse ti stai allontanando dalla mia mente.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;752;45;45;45;Sembra che non ti abbia mai visto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;753;46;46;46;Ma dimmi chi sei tu che sei così afflitto;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;754;47;47;47;Ti sei messo in una brutta situazione e hai provato tanto dolore.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;755;48;48;48;Se è un altro maggio, niente è così fastidioso.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;756;49;49;49;Lui mi disse: La tua città è piena;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;757;50;50;50;L'invidia è così intensa che il sacco sta per traboccare.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;758;51;51;51;Mi ha tenuto al suo fianco nella vita tranquilla.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;759;52;52;52;Mi avete chiamato Ciacco, voi cittadini.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;760;53;53;53;a causa del peccato dannoso dell'avidità,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;761;54;54;54;Come puoi vedere, la pioggia mi fa sentire stanco.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;762;55;55;55;E la mia anima triste non è sola.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;763;56;56;56;perché tutte queste sono soggette a una punizione simile;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;764;57;57;57;Per lo stesso errore. E non disse più niente.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;765;58;58;58;Io risposi: Ciacco, la tua sofferenza.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;766;59;59;59;Mi fa sentire così triste che mi viene voglia di piangere.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;767;60;60;60;Ma dimmi, se tu lo sai, a cosa verranno.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;768;61;61;61;I cittadini della città divisa.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;770;63;63;63;Perché è stata così colpita da tanta discordia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;771;64;64;64;E quelli mi dissero: Dopo una lunga lotta;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;772;65;65;65;Verranno verso il sangue e la parte selvaggia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;773;66;66;66;Scaccerà l'altra con grande rabbia.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;774;67;67;67;Dopo di ciò, è necessario che ciò accada;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;775;68;68;68;Tra soli tre, e che uno sia più alto dell'altro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;776;69;69;69;con la forza di qualcuno che è appena caduto.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;777;70;70;70;Le alte terrà solleveranno le fronti per molto tempo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;778;71;71;71;sorreggendo l'altra con pesi pesanti.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;779;72;72;72;Che tu pianga o non ti lamenti per questo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;780;73;73;73;Ci sono solo due persone giuste e non si capiscono.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;781;74;74;74;L'orgoglio, l'invidia e l'avidità sono;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;782;75;75;75;I cuori ardono per le tre faville.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;783;76;76;76;Qui terminò il triste suono delle lacrime.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;784;77;77;77;E gli dissi: Voglio ancora che mi insegni;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;785;78;78;78;e che mi permetta di parlare di più come regalo.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;786;79;79;79;Farinata e il Tegghiaio, che erano così rispettabili,;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;787;80;80;80;"
Iacopo Rusticucci, Arrigo e Mosca";gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;788;81;81;81;e gli altri che mettono le loro menti al servizio del fare del bene;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;789;82;82;82;Dimmi dove sono e fammi conoscere loro.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;790;83;83;83;perché ho una forte voglia di sapere;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;791;84;84;84;Se il cielo li rende felici o l'inferno li rende infelici.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;792;85;85;85;E quelli: Sono tra le anime più malvagie.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;793;86;86;86;Diverse colpe li trascinavano verso il basso.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
1;6;794;87;87;87;Se scendi abbastanza, li potrai vedere.;gpt-3.5-turbo;modern simple;0.7;"f""Paraphrase the following text in {style} Italian:\n\n{text}"""
