cantica;canto;verse;text;author
1;10;16-18;But in the question thou dost put to me, | Within here shalt thou soon be satisfied, | And likewise in the wish thou keepest silent.”;musa
1;10;19-21;And I: “Good Leader, I but keep concealed | From thee my heart, that I may speak the less, | Nor only now hast thou thereto disposed me.”;musa
1;10;22-24;“O Tuscan, thou who through the city of fire | Goest alive, thus speaking modestly, | Be pleased to stay thy footsteps in this place.;musa
1;10;25-27;Thy mode of speaking makes thee manifest | A native of that noble fatherland, | To which perhaps I too molestful was.”;musa
1;10;28-30;Upon a sudden issued forth this sound | From out one of the tombs: wherefore I pressed, | Fearing, a little nearer to my Leader.;musa
1;10;31-33;"And unto me he said: “Turn thee; what dost thou? | Behold there Farinata who has risen; | From the waist upwards wholly shalt thou see him.”";musa
1;10;34-36;I had already fixed mine eyes on his, | And he uprose erect with breast and front | E’en as if Hell he had in great despite.;musa
1;10;37-39;And with courageous hands and prompt my Leader | Thrust me between the sepulchres towards him, | Exclaiming, “Let thy words explicit be.”;musa
1;10;40-42;As soon as I was at the foot of his tomb, | Somewhat he eyed me, and, as if disdainful, | Then asked of me, “Who were thine ancestors?”;musa
1;10;43-45;"I, who desirous of obeying was, | Concealed it not, but all revealed to him; | Whereat he raised his brows a little upward.";musa
1;10;46-48;"Then said he: “Fiercely adverse have they been | To me, and to my fathers, and my party; | So that two several times I scattered them.”";musa
1;10;49-51;"“If they were banished, they returned on all sides,” | I answered him, “the first time and the second; | But yours have not acquired that art aright.”";musa
1;10;52-54;"Then there uprose upon the sight, uncovered | Down to the chin, a shadow at his side; | I think that he had risen on his knees.";musa
1;10;55-57;"Round me he gazed, as if solicitude | He had to see if some one else were with me; | But after his suspicion was all spent,";musa
1;10;58-60;Weeping, he said to me: “If through this blind | Prison thou goest by loftiness of genius, | Where is my son? and why is he not with thee?”;musa
1;10;61-63;"And I to him: “I come not of myself; | He who is waiting yonder leads me here, | Whom in disdain perhaps your Guido had.”";musa
1;10;64-66;"His language and the mode of punishment | Already unto me had read his name; | On that account my answer was so full.";musa
1;10;67-69;Up starting suddenly, he cried out: “How | Saidst thou,—he had? Is he not still alive? | Does not the sweet light strike upon his eyes?”;musa
1;10;70-72;When he became aware of some delay, | Which I before my answer made, supine | He fell again, and forth appeared no more.;musa
1;10;73-75;But the other, magnanimous, at whose desire | I had remained, did not his aspect change, | Neither his neck he moved, nor bent his side.;musa
1;10;76-78;“And if,” continuing his first discourse, | “They have that art,” he said, “not learned aright, | That more tormenteth me, than doth this bed.;musa
1;10;79-81;But fifty times shall not rekindled be | The countenance of the Lady who reigns here, | Ere thou shalt know how heavy is that art.;musa
1;10;82-84;And as thou wouldst to the sweet world return, | Say why that people is so pitiless | Against my race in each one of its laws?”;musa
1;10;85-87;Whence I to him: “The slaughter and great carnage | Which have with crimson stained the Arbia, | Cause such orison in our temple to be made.”;musa
1;10;88-90;After his head he with a sigh had shaken, | “There I was not alone,” he said, “nor surely | Without a cause had with the others moved.;musa
1;10;91-93;But there I was alone, where every one | Consented to the laying waste of Florence, | He who defended her with open face.”;musa
1;10;94-96;“Ah! so hereafter may your seed repose,” | I him entreated, “solve for me that knot, | Which has entangled my conceptions here.;musa
1;10;97-99;It seems that you can see, if I hear rightly, | Beforehand whatsoever brings with it, | And in the present have another mode.”;musa
1;10;100-102;"“We see, like those who have imperfect sight, | The things,” he said, “that distant are from us; | So much still shines on us the Sovereign Ruler.";musa
1;10;103-105;When they draw near, or are, is wholly vain | Our intellect, and if none brings it to us, | Not anything know we of your human state.;musa
1;10;106-108;Hence thou canst understand, that wholly dead | Will be our knowledge from the moment when | The portal of the future shall be closed.”;musa
1;10;109-111;Then I, as if compunctious for my fault, | Said: “Now, then, you will tell that fallen one, | That still his son is with the living joined.;musa
1;10;112-114;And if just now, in answering, I was dumb, | Tell him I did it because I was thinking | Already of the error you have solved me.”;musa
1;10;115-117;And now my Master was recalling me, | Wherefore more eagerly I prayed the spirit | That he would tell me who was with him there.;musa
1;10;118-120;"He said: “With more than a thousand here I lie; | Within here is the second Frederick, | And the Cardinal, and of the rest I speak not.”";musa
1;10;121-123;"Thereon he hid himself; and I towards | The ancient poet turned my steps, reflecting | Upon that saying, which seemed hostile to me.";musa
1;10;124-126;"He moved along; and afterward, thus going, | He said to me, “Why art thou so bewildered?” | And I in his inquiry satisfied him.";musa
1;10;127-129;"“Let memory preserve what thou hast heard | Against thyself,” that Sage commanded me, | “And now attend here”; and he raised his finger.";musa
1;10;130-132;“When thou shalt be before the radiance sweet | Of her whose beauteous eyes all things behold, | From her thou’lt know the journey of thy life.”;musa
1;10;133-135;"Unto the left hand then he turned his feet; | We left the wall, and went towards the middle, | Along a path that strikes into a valley,";musa
1;10;136-136;Which even up there unpleasant made its stench.;musa
1;11;1-3;Upon the margin of a lofty bank which great rocks broken in a circle made, we came upon a still more cruel throng.;musa
1;11;4-6;And there, by reason of the horrible excess of stench the deep abyss throws out, we drew ourselves aside behind the cover.;musa
1;11;7-9;Of a great tomb, whereon I saw a writing, which said: “Pope Anastasius I hold, whom out of the right way Photinus drew.”;musa
1;11;10-12;“Slow it behoveth our descent to be, so that the sense be first a little used to the sad blast, and then we shall not heed it.”;musa
1;11;13-15;"The Master thus; and unto him I said, “Some compensation find, that the time pass not idly”; and he: “Thou seest I think of that.";musa
1;11;16-18;My son, upon the inside of these rocks,” began he then to say, “are three small circles, from grade to grade, like those which thou art leaving.;musa
1;11;19-21;"They all are full of spirits maledict; but that hereafter sight alone suffice thee, hear how and wherefore they are in constraint.";musa
1;11;22-24;"Of every malice that wins hate in Heaven, injury is the end; and all such end either by force or fraud afflicteth others.";musa
1;11;25-27;"But because fraud is man’s peculiar vice, more it displeaseth God; and so stand lowest the fraudulent, and greater dole assails them.";musa
1;11;28-30;"All the first circle of the Violent is; but since force may be used against three persons, in three rounds ’tis divided and constructed.";musa
1;11;31-33;"To God, to ourselves, and to our neighbor can we use force; I say on them and on their things, as thou shalt hear with reason manifest.";musa
1;11;34-36;"A death by violence, and painful wounds, are to our neighbor given; and in his substance ruin, and arson, and injurious levies.";musa
