cantica;canto;cum_verse_number;verse_number;text;author
1;13;1756;151;"Io fei gibetto a me de le mie case"".";dante
1;14;1757;1;Poi che la carità del natio loco;dante
1;14;1758;2;mi strinse, raunai le fronde sparte;dante
1;14;1759;3;e rende’ le a colui, ch’era già fioco.;dante
1;14;1760;4;Indi venimmo al fine ove si parte;dante
1;14;1761;5;lo secondo giron dal terzo, e dove;dante
1;14;1762;6;si vede di giustizia orribil arte.;dante
1;14;1763;7;A ben manifestar le cose nove,;dante
1;14;1764;8;dico che arrivammo ad una landa;dante
1;14;1765;9;che dal suo letto ogne pianta rimove.;dante
1;14;1766;10;La dolorosa selva l’è ghirlanda;dante
1;14;1767;11;"intorno, come ’l fosso tristo ad essa;";dante
1;14;1768;12;quivi fermammo i passi a randa a randa.;dante
1;14;1769;13;Lo spazzo era una rena arida e spessa,;dante
1;14;1770;14;non d’altra foggia fatta che colei;dante
1;14;1771;15;che fu da’ piè di Caton già soppressa.;dante
1;14;1772;16;O vendetta di Dio, quanto tu dei;dante
1;14;1773;17;esser temuta da ciascun che legge;dante
1;14;1774;18;ciò che fu manifesto a li occhi mei!;dante
1;14;1775;19;D’anime nude vidi molte gregge;dante
1;14;1776;20;che piangean tutte assai miseramente,;dante
1;14;1777;21;e parea posta lor diversa legge.;dante
1;14;1778;22;Supin giacea in terra alcuna gente,;dante
1;14;1779;23;alcuna si sedea tutta raccolta,;dante
1;14;1780;24;e altra andava continüamente.;dante
1;14;1781;25;Quella che giva ’ntorno era più molta,;dante
1;14;1782;26;e quella men che giacëa al tormento,;dante
1;14;1783;27;ma più al duolo avea la lingua sciolta.;dante
1;14;1784;28;Sovra tutto ’l sabbion, d’un cader lento,;dante
1;14;1785;29;piovean di foco dilatate falde,;dante
1;14;1786;30;come di neve in alpe sanza vento.;dante
1;14;1787;31;Quali Alessandro in quelle parti calde;dante
1;14;1788;32;d’Indïa vide sopra ’l süo stuolo;dante
1;14;1789;33;fiamme cadere infino a terra salde,;dante
1;14;1790;34;per ch’ei provide a scalpitar lo suolo;dante
1;14;1791;35;con le sue schiere, acciò che lo vapore;dante
1;14;1792;36;mei si stingueva mentre ch’era solo:;dante
1;14;1793;37;"tale scendeva l’etternale ardore;";dante
1;14;1794;38;onde la rena s’accendea, com’esca;dante
1;14;1795;39;sotto focile, a doppiar lo dolore.;dante
1;14;1796;40;Sanza riposo mai era la tresca;dante
1;14;1797;41;de le misere mani, or quindi or quinci;dante
1;14;1798;42;escotendo da sé l’arsura fresca.;dante
1;14;1799;43;"I’ cominciai: ""Maestro, tu che vinci";dante
1;14;1800;44;tutte le cose, fuor che ’ demon duri;dante
1;14;1801;45;ch’a l’intrar de la porta incontra uscinci,;dante
1;14;1802;46;chi è quel grande che non par che curi;dante
1;14;1803;47;lo ’ncendio e giace dispettoso e torto,;dante
1;14;1804;48;"sì che la pioggia non par che ’l marturi?"".";dante
1;14;1805;49;E quel medesmo, che si fu accorto;dante
1;14;1806;50;ch’io domandava il mio duca di lui,;dante
1;14;1807;51;"gridò: ""Qual io fui vivo, tal son morto.";dante
1;14;1808;52;Se Giove stanchi ’l suo fabbro da cui;dante
1;14;1809;53;crucciato prese la folgore aguta;dante
1;14;1810;54;"onde l’ultimo dì percosso fui;";dante
1;14;1811;55;o s’elli stanchi li altri a muta a muta;dante
1;14;1812;56;in Mongibello a la focina negra,;dante
1;14;1813;57;"chiamando ""Buon Vulcano, aiuta, aiuta!"",";dante
1;14;1814;58;sì com’el fece a la pugna di Flegra,;dante
1;14;1815;59;e me saetti con tutta sua forza:;dante
1;14;1816;60;"non ne potrebbe aver vendetta allegra"".";dante
1;14;1817;61;Allora il duca mio parlò di forza;dante
1;14;1818;62;tanto, ch’i’ non l’avea sì forte udito:;dante
1;14;1819;63;"""O Capaneo, in ciò che non s’ammorza";dante
1;14;1820;64;"la tua superbia, se’ tu più punito;";dante
1;14;1821;65;nullo martiro, fuor che la tua rabbia,;dante
1;14;1822;66;"sarebbe al tuo furor dolor compito"".";dante
1;14;1823;67;Poi si rivolse a me con miglior labbia,;dante
1;14;1824;68;"dicendo: ""Quei fu l’un d’i sette regi";dante
1;14;1825;69;"ch’assiser Tebe; ed ebbe e par ch’elli abbia";dante
1;14;1826;70;"Dio in disdegno, e poco par che ’l pregi;";dante
1;14;1827;71;ma, com’io dissi lui, li suoi dispetti;dante
1;14;1828;72;sono al suo petto assai debiti fregi.;dante
1;14;1829;73;Or mi vien dietro, e guarda che non metti,;dante
1;14;1830;74;"ancor, li piedi ne la rena arsiccia;";dante
1;14;1831;75;"ma sempre al bosco tien li piedi stretti"".";dante
1;14;1832;76;Tacendo divenimmo là ’ve spiccia;dante
1;14;1833;77;fuor de la selva un picciol fiumicello,;dante
1;14;1834;78;lo cui rossore ancor mi raccapriccia.;dante
1;14;1835;79;Quale del Bulicame esce ruscello;dante
1;14;1836;80;che parton poi tra lor le peccatrici,;dante
1;14;1837;81;tal per la rena giù sen giva quello.;dante
1;14;1838;82;Lo fondo suo e ambo le pendici;dante
1;14;1839;83;"fatt’era ’n pietra, e ’ margini dallato;";dante
1;14;1840;84;per ch’io m’accorsi che ’l passo era lici.;dante
1;14;1841;85;"""Tra tutto l’altro ch’i’ t’ ho dimostrato,";dante
1;14;1842;86;poscia che noi intrammo per la porta;dante
1;14;1843;87;lo cui sogliare a nessuno è negato,;dante
1;14;1844;88;cosa non fu da li tuoi occhi scorta;dante
1;14;1845;89;notabile com’è ’l presente rio,;dante
1;14;1846;90;"che sovra sé tutte fiammelle ammorta"".";dante
1;14;1847;91;"Queste parole fuor del duca mio;";dante
1;14;1848;92;per ch’io ’l pregai che mi largisse ’l pasto;dante
1;14;1849;93;di cui largito m’avëa il disio.;dante
1;14;1850;94;"""In mezzo mar siede un paese guasto"",";dante
1;14;1851;95;"diss’elli allora, ""che s’appella Creta,";dante
1;14;1852;96;sotto ’l cui rege fu già ’l mondo casto.;dante
1;14;1853;97;Una montagna v’è che già fu lieta;dante
1;14;1854;98;"d’acqua e di fronde, che si chiamò Ida;";dante
1;14;1855;99;or è diserta come cosa vieta.;dante
1;14;1856;100;Rëa la scelse già per cuna fida;dante
1;14;1857;101;del suo figliuolo, e per celarlo meglio,;dante
1;14;1858;102;quando piangea, vi facea far le grida.;dante
1;14;1859;103;Dentro dal monte sta dritto un gran veglio,;dante
1;14;1860;104;che tien volte le spalle inver’ Dammiata;dante
1;14;1861;105;e Roma guarda come süo speglio.;dante
1;14;1862;106;La sua testa è di fin oro formata,;dante
1;14;1863;107;e puro argento son le braccia e ’l petto,;dante
1;14;1864;108;"poi è di rame infino a la forcata;";dante
1;14;1865;109;da indi in giuso è tutto ferro eletto,;dante
1;14;1866;110;"salvo che ’l destro piede è terra cotta;";dante
1;14;1867;111;e sta ’n su quel, più che ’n su l’altro, eretto.;dante
1;14;1868;112;Ciascuna parte, fuor che l’oro, è rotta;dante
1;14;1869;113;d’una fessura che lagrime goccia,;dante
1;14;1870;114;le quali, accolte, fóran quella grotta.;dante
1;14;1871;115;"Lor corso in questa valle si diroccia;";dante
1;14;1872;116;"fanno Acheronte, Stige e Flegetonta;";dante
1;14;1873;117;poi sen van giù per questa stretta doccia,;dante
1;14;1874;118;infin, là ove più non si dismonta,;dante
1;14;1875;119;"fanno Cocito; e qual sia quello stagno";dante
1;14;1876;120;"tu lo vedrai, però qui non si conta"".";dante
1;14;1877;121;"E io a lui: ""Se ’l presente rigagno";dante
1;14;1878;122;si diriva così dal nostro mondo,;dante
1;14;1879;123;"perché ci appar pur a questo vivagno?"".";dante
1;14;1880;124;"Ed elli a me: ""Tu sai che ’l loco è tondo;";dante
1;14;1881;125;e tutto che tu sie venuto molto,;dante
1;14;1882;126;pur a sinistra, giù calando al fondo,;dante
1;14;1883;127;"non se’ ancor per tutto ’l cerchio vòlto;";dante
1;14;1884;128;per che, se cosa n’apparisce nova,;dante
1;14;1885;129;"non de’ addur maraviglia al tuo volto"".";dante
1;14;1886;130;"E io ancor: ""Maestro, ove si trova";dante
1;14;1887;131;Flegetonta e Letè? ché de l’un taci,;dante
1;14;1888;132;"e l’altro di’ che si fa d’esta piova"".";dante
1;14;1889;133;"""In tutte tue question certo mi piaci"",";dante
1;14;1890;134;"rispuose, ""ma ’l bollor de l’acqua rossa";dante
1;14;1891;135;dovea ben solver l’una che tu faci.;dante
1;14;1892;136;Letè vedrai, ma fuor di questa fossa,;dante
1;14;1893;137;là dove vanno l’anime a lavarsi;dante
1;14;1894;138;"quando la colpa pentuta è rimossa"".";dante
1;14;1895;139;"Poi disse: ""Omai è tempo da scostarsi";dante
1;14;1896;140;"dal bosco; fa che di retro a me vegne:";dante
1;14;1897;141;li margini fan via, che non son arsi,;dante
1;14;1898;142;"e sopra loro ogne vapor si spegne"".";dante
1;15;1899;1;"Ora cen porta l’un de’ duri margini;";dante
1;15;1900;2;e ’l fummo del ruscel di sopra aduggia,;dante
1;15;1901;3;sì che dal foco salva l’acqua e li argini.;dante
1;15;1902;4;Quali Fiamminghi tra Guizzante e Bruggia,;dante
1;15;1903;5;temendo ’l fiotto che ’nver’ lor s’avventa,;dante
1;15;1904;6;"fanno lo schermo perché ’l mar si fuggia;";dante
1;15;1905;7;e quali Padoan lungo la Brenta,;dante
1;15;1906;8;per difender lor ville e lor castelli,;dante
1;15;1907;9;anzi che Carentana il caldo senta:;dante
1;15;1908;10;a tale imagine eran fatti quelli,;dante
1;15;1909;11;tutto che né sì alti né sì grossi,;dante
1;15;1910;12;qual che si fosse, lo maestro félli.;dante
1;15;1911;13;Già eravam da la selva rimossi;dante
1;15;1912;14;tanto, ch’i’ non avrei visto dov’era,;dante
1;15;1913;15;perch’io in dietro rivolto mi fossi,;dante
1;15;1914;16;quando incontrammo d’anime una schiera;dante
1;15;1915;17;che venian lungo l’argine, e ciascuna;dante
1;15;1916;18;ci riguardava come suol da sera;dante
1;15;1917;19;"guardare uno altro sotto nuova luna;";dante
1;15;1918;20;e sì ver’ noi aguzzavan le ciglia;dante
1;15;1919;21;come ’l vecchio sartor fa ne la cruna.;dante
1;15;1920;22;Così adocchiato da cotal famiglia,;dante
1;15;1921;23;fui conosciuto da un, che mi prese;dante
1;15;1922;24;"per lo lembo e gridò: ""Qual maraviglia!"".";dante
1;15;1923;25;E io, quando ’l suo braccio a me distese,;dante
1;15;1924;26;ficcaï li occhi per lo cotto aspetto,;dante
1;15;1925;27;sì che ’l viso abbrusciato non difese;dante
1;15;1926;28;"la conoscenza süa al mio ’ntelletto;";dante
1;15;1927;29;e chinando la mano a la sua faccia,;dante
1;15;1928;30;"rispuosi: ""Siete voi qui, ser Brunetto?"".";dante
1;15;1929;31;"E quelli: ""O figliuol mio, non ti dispiaccia";dante
1;15;1930;32;se Brunetto Latino un poco teco;dante
1;15;1931;33;"ritorna ’n dietro e lascia andar la traccia"".";dante
1;15;1932;34;"I’ dissi lui: ""Quanto posso, ven preco;";dante
1;15;1933;35;e se volete che con voi m’asseggia,;dante
1;15;1934;36;"faròl, se piace a costui che vo seco"".";dante
1;15;1935;37;"""O figliuol"", disse, ""qual di questa greggia";dante
1;15;1936;38;s’arresta punto, giace poi cent’anni;dante
1;15;1937;39;sanz’arrostarsi quando ’l foco il feggia.;dante
1;15;1938;40;"Però va oltre: i’ ti verrò a’ panni;";dante
1;15;1939;41;e poi rigiugnerò la mia masnada,;dante
1;15;1940;42;"che va piangendo i suoi etterni danni"".";dante
1;15;1941;43;Io non osava scender de la strada;dante
1;15;1942;44;"per andar par di lui; ma ’l capo chino";dante
1;15;1943;45;tenea com’uom che reverente vada.;dante
1;15;1944;46;"El cominciò: ""Qual fortuna o destino";dante
1;15;1945;47;anzi l’ultimo dì qua giù ti mena?;dante
1;15;1946;48;"e chi è questi che mostra ’l cammino?"".";dante
1;15;1947;49;"""Là sù di sopra, in la vita serena"",";dante
1;15;1948;50;"rispuos’io lui, ""mi smarri’ in una valle,";dante
1;15;1949;51;avanti che l’età mia fosse piena.;dante
1;15;1950;52;Pur ier mattina le volsi le spalle:;dante
1;15;1951;53;questi m’apparve, tornand’ïo in quella,;dante
1;15;1952;54;"e reducemi a ca per questo calle"".";dante
1;15;1953;55;"Ed elli a me: ""Se tu segui tua stella,";dante
1;15;1954;56;non puoi fallire a glorïoso porto,;dante
1;15;1955;57;"se ben m’accorsi ne la vita bella;";dante
1;15;1956;58;e s’io non fossi sì per tempo morto,;dante
1;15;1957;59;veggendo il cielo a te così benigno,;dante
1;15;1958;60;dato t’avrei a l’opera conforto.;dante
1;15;1959;61;Ma quello ingrato popolo maligno;dante
1;15;1960;62;che discese di Fiesole ab antico,;dante
1;15;1961;63;e tiene ancor del monte e del macigno,;dante
1;15;1962;64;"ti si farà, per tuo ben far, nimico;";dante
1;15;1963;65;ed è ragion, ché tra li lazzi sorbi;dante
1;15;1964;66;si disconvien fruttare al dolce fico.;dante
1;15;1965;67;"Vecchia fama nel mondo li chiama orbi;";dante
1;15;1966;68;gent’è avara, invidiosa e superba:;dante
1;15;1967;69;dai lor costumi fa che tu ti forbi.;dante
1;15;1968;70;La tua fortuna tanto onor ti serba,;dante
1;15;1969;71;che l’una parte e l’altra avranno fame;dante
1;15;1970;72;"di te; ma lungi fia dal becco l’erba.";dante
1;15;1971;73;Faccian le bestie fiesolane strame;dante
1;15;1972;74;di lor medesme, e non tocchin la pianta,;dante
1;15;1973;75;s’alcuna surge ancora in lor letame,;dante
1;15;1974;76;in cui riviva la sementa santa;dante
1;15;1975;77;di que’ Roman che vi rimaser quando;dante
1;15;1976;78;"fu fatto il nido di malizia tanta"".";dante
1;15;1977;79;"""Se fosse tutto pieno il mio dimando"",";dante
1;15;1978;80;"rispuos’io lui, ""voi non sareste ancora";dante
1;15;1979;81;"de l’umana natura posto in bando;";dante
1;15;1980;82;ché ’n la mente m’è fitta, e or m’accora,;dante
1;15;1981;83;la cara e buona imagine paterna;dante
1;15;1982;84;di voi quando nel mondo ad ora ad ora;dante
1;15;1983;85;m’insegnavate come l’uom s’etterna:;dante
1;15;1984;86;e quant’io l’abbia in grado, mentr’io vivo;dante
1;15;1985;87;convien che ne la mia lingua si scerna.;dante
1;15;1986;88;Ciò che narrate di mio corso scrivo,;dante
1;15;1987;89;e serbolo a chiosar con altro testo;dante
1;15;1988;90;a donna che saprà, s’a lei arrivo.;dante
1;15;1989;91;Tanto vogl’io che vi sia manifesto,;dante
1;15;1990;92;pur che mia coscïenza non mi garra,;dante
1;15;1991;93;ch’a la Fortuna, come vuol, son presto.;dante
1;15;1992;94;Non è nuova a li orecchi miei tal arra:;dante
1;15;1993;95;però giri Fortuna la sua rota;dante
1;15;1994;96;"come le piace, e ’l villan la sua marra"".";dante
1;15;1995;97;Lo mio maestro allora in su la gota;dante
1;15;1996;98;"destra si volse in dietro e riguardommi;";dante
1;15;1997;99;"poi disse: ""Bene ascolta chi la nota"".";dante
1;15;1998;100;Né per tanto di men parlando vommi;dante
1;15;1999;101;con ser Brunetto, e dimando chi sono;dante
1;15;2000;102;li suoi compagni più noti e più sommi.;dante
1;15;2001;103;"Ed elli a me: ""Saper d’alcuno è buono;";dante
1;15;2002;104;de li altri fia laudabile tacerci,;dante
1;15;2003;105;ché ’l tempo saria corto a tanto suono.;dante
1;15;2004;106;In somma sappi che tutti fur cherci;dante
1;15;2005;107;e litterati grandi e di gran fama,;dante
1;15;2006;108;d’un peccato medesmo al mondo lerci.;dante
1;15;2007;109;Priscian sen va con quella turba grama,;dante
1;15;2008;110;"e Francesco d’Accorso anche; e vedervi,";dante
1;15;2009;111;s’avessi avuto di tal tigna brama,;dante
1;15;2010;112;colui potei che dal servo de’ servi;dante
1;15;2011;113;fu trasmutato d’Arno in Bacchiglione,;dante
1;15;2012;114;dove lasciò li mal protesi nervi.;dante
1;15;2013;115;"Di più direi; ma ’l venire e ’l sermone";dante
1;15;2014;116;più lungo esser non può, però ch’i’ veggio;dante
1;15;2015;117;là surger nuovo fummo del sabbione.;dante
1;15;2016;118;Gente vien con la quale esser non deggio.;dante
1;15;2017;119;Sieti raccomandato il mio Tesoro,;dante
1;15;2018;120;"nel qual io vivo ancora, e più non cheggio"".";dante
1;15;2019;121;Poi si rivolse, e parve di coloro;dante
1;15;2020;122;che corrono a Verona il drappo verde;dante
1;15;2021;123;"per la campagna; e parve di costoro";dante
1;15;2022;124;quelli che vince, non colui che perde.}};dante
1;16;2023;1;Già era in loco onde s’udia ’l rimbombo;dante
1;16;2024;2;de l’acqua che cadea ne l’altro giro,;dante
1;16;2025;3;simile a quel che l’arnie fanno rombo,;dante
1;16;2026;4;quando tre ombre insieme si partiro,;dante
1;16;2027;5;correndo, d’una torma che passava;dante
1;16;2028;6;sotto la pioggia de l’aspro martiro.;dante
1;16;2029;7;Venian ver’ noi, e ciascuna gridava:;dante
1;16;2030;8;"""Sòstati tu ch’a l’abito ne sembri";dante
1;16;2031;9;"essere alcun di nostra terra prava"".";dante
1;16;2032;10;Ahimè, che piaghe vidi ne’ lor membri,;dante
1;16;2033;11;ricenti e vecchie, da le fiamme incese!;dante
1;16;2034;12;Ancor men duol pur ch’i’ me ne rimembri.;dante
1;16;2035;13;"A le lor grida il mio dottor s’attese;";dante
1;16;2036;14;"volse ’l viso ver’ me, e ""Or aspetta"",";dante
1;16;2037;15;"disse, ""a costor si vuole esser cortese.";dante
1;16;2038;16;E se non fosse il foco che saetta;dante
1;16;2039;17;la natura del loco, i’ dicerei;dante
1;16;2040;18;"che meglio stesse a te che a lor la fretta"".";dante
1;16;2041;19;Ricominciar, come noi restammo, ei;dante
1;16;2042;20;"l’antico verso; e quando a noi fuor giunti,";dante
1;16;2043;21;fenno una rota di sé tutti e trei.;dante
1;16;2044;22;Qual sogliono i campion far nudi e unti,;dante
1;16;2045;23;avvisando lor presa e lor vantaggio,;dante
1;16;2046;24;prima che sien tra lor battuti e punti,;dante
1;16;2047;25;così rotando, ciascuno il visaggio;dante
1;16;2048;26;drizzava a me, sì che ’n contraro il collo;dante
1;16;2049;27;faceva ai piè continüo vïaggio.;dante
1;16;2050;28;"E ""Se miseria d’esto loco sollo";dante
1;16;2051;29;"rende in dispetto noi e nostri prieghi"",";dante
1;16;2052;30;"cominciò l’uno, ""e ’l tinto aspetto e brollo,";dante
1;16;2053;31;la fama nostra il tuo animo pieghi;dante
1;16;2054;32;a dirne chi tu se’, che i vivi piedi;dante
1;16;2055;33;così sicuro per lo ’nferno freghi.;dante
1;16;2056;34;Questi, l’orme di cui pestar mi vedi,;dante
1;16;2057;35;tutto che nudo e dipelato vada,;dante
1;16;2058;36;fu di grado maggior che tu non credi:;dante
1;16;2059;37;"nepote fu de la buona Gualdrada;";dante
1;16;2060;38;Guido Guerra ebbe nome, e in sua vita;dante
1;16;2061;39;fece col senno assai e con la spada.;dante
1;16;2062;40;L’altro, ch’appresso me la rena trita,;dante
1;16;2063;41;è Tegghiaio Aldobrandi, la cui voce;dante
1;16;2064;42;nel mondo sù dovria esser gradita.;dante
